sample_id,canonical_smiles,role,split_seed
b8018c4bdaadd42a057a,COc1cc(Br)cc(OC)c1,analysis,20260829
3b03dfa8ff44ff554734,O=Cc1cc(Br)ccc1O,analysis,20260829
167f49f748fa35bdb29e,O=Cc1cc(Br)ccc1O,analysis,20260829
7e19b816ecd8282ce2a1,O=Cc1cc(Br)ccc1O,analysis,20260829
0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O,analysis,20260829
65bfb38b53dd53bc4f4c,O=Cc1cc(Br)ccc1O,analysis,20260829
e79c5aedcfa41a5f23c9,O=Cc1cc(Br)ccc1O,analysis,20260829
27b234a05f8c66fd059f,O=Cc1cc(Br)ccc1O,analysis,20260829
1bf52d57e3b0d9ef0662,Cc1ccc(Cl)cc1Br,reserved,20260829
867407c66038f21466a8,Cc1ccc(Cl)cc1Br,reserved,20260829
fb19bbc052a528249f36,Cc1ccc(Cl)cc1Br,reserved,20260829
13bebd0b1ab22fc7e93b,Cc1ccc(Cl)cc1Br,reserved,20260829
c1b4c0f7481c01c40ec6,Cc1ccc(Cl)cc1Br,reserved,20260829
bb159f5b8695e842d4ff,Cc1ccc(Cl)cc1Br,reserved,20260829
ce70dba7026ce0b64f62,Cc1ccc(Cl)cc1Br,reserved,20260829
a5ea3136b642f8a49607,N#Cc1ccccc1Br,analysis,20260829
8671b386166171ebd7f7,N#Cc1ccccc1Br,analysis,20260829
d344b363b8c01e73a6fa,N#Cc1ccccc1Br,analysis,20260829
70e13ddfe9e6cc9b0f56,N#Cc1ccccc1Br,analysis,20260829
35046c5ff35d8c8617bb,N#Cc1ccccc1Br,analysis,20260829
848f6c84b4d5fc44c3c2,N#Cc1ccccc1Br,analysis,20260829
0974fc9cbeb3820c4065,Cc1ccc(C=O)c(C)c1,analysis,20260829
bc486e940c369b85ce28,Cc1ccc(C=O)c(C)c1,analysis,20260829
9a29b268530b7a3321a0,Cc1ccc(C=O)c(C)c1,analysis,20260829
51394d9af7adc7eff816,Cc1ccc(C=O)c(C)c1,analysis,20260829
5cbed870fef2de105046,Cc1ccc(C=O)c(C)c1,analysis,20260829
dbb854b36df7ed31d95f,Cc1ccc(C=O)c(C)c1,analysis,20260829
0c0f89307cc4aff87ab6,Cc1ccc(C=O)c(C)c1,analysis,20260829
a5d9706079ccfee3bdf4,COCCOC(=O)CC(C)=O,analysis,20260829
bacef06b4d4d7374a4e4,COCCOC(=O)CC(C)=O,analysis,20260829
74097878150c8a5a8d79,COCCOC(=O)CC(C)=O,analysis,20260829
47404d0982a587f0393e,COCCOC(=O)CC(C)=O,analysis,20260829
fb80794857ddc46e142c,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
6f34563b6236c57b9c60,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
147b560e4c606680c7b2,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
7396668aaa8d372aa464,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
78b04c44dfa852f4e621,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
f191e08b3e95928a5423,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
f5634113e0822bda1c03,CC(=O)c1ccc2c(c1)OCO2,reserved,20260829
45264f1c88b241fb888c,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
7b0fa77cbbcbd8e7c87a,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
c514f60c28973fc116c5,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
b63d546347919cb66716,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
823c667f35cddfcbc346,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
d2955aa36bd2b103c981,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
4ce730c9ad4e20a0386e,CC(=O)c1c(C)cc(C)cc1C,reserved,20260829
f3531a1565c8159ac5e2,CC(=O)c1ccc(C)cc1C,analysis,20260829
c359fd726e50e2123f43,CC(=O)c1ccc(C)cc1C,analysis,20260829
a9a623a9853c6b493ce4,CC(=O)c1ccc(C)cc1C,analysis,20260829
784ca4af1517dac8cd11,CC(=O)c1ccc(C)cc1C,analysis,20260829
4c36e8e7d179b4bfa11a,CC(=O)c1ccc(C)cc1C,analysis,20260829
77fe8c752e01feedccfa,CC(=O)c1ccc(C)cc1C,analysis,20260829
0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C,analysis,20260829
118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,reserved,20260829
38aa81d53a6b39e9d8ef,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,reserved,20260829
c780d2f5194817087e07,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,reserved,20260829
546046afb5114d631360,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,reserved,20260829
dc9f747c03c55d77bf72,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
d29c00125d1c5dc55586,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
509e53644c411798f5b0,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
5ac5df671efee45d3ddf,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
a7f9a08159d001c30f67,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
97feb43dae8371e80d3b,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,analysis,20260829
2f612d3ec5e270672ad1,C/C(=N\O)c1ccccc1,analysis,20260829
b089551184e4d70e386d,C/C(=N\O)c1ccccc1,analysis,20260829
95f7b6c8f44b25feade0,C/C(=N\O)c1ccccc1,analysis,20260829
b0f39affa1970d2700b7,C/C(=N\O)c1ccccc1,analysis,20260829
af2973fb82b6d79d8c5e,C/C(=N\O)c1ccccc1,analysis,20260829
3545611fd9950a160288,C/C(=N\O)c1ccccc1,analysis,20260829
786c4179676f46638e4a,O=C(c1ccccc1)c1ccc(Cl)cc1,analysis,20260829
937105af8867732c56ec,O=C(c1ccccc1)c1ccc(Cl)cc1,analysis,20260829
711f210d4869259d0651,O=C(c1ccccc1)c1ccc(Cl)cc1,analysis,20260829
26bb8ff67b7738527484,O=C(c1ccccc1)c1ccc(Cl)cc1,analysis,20260829
6624c43f78e6697c8ac9,O=C(c1ccccc1)c1ccc(Cl)cc1,analysis,20260829
f9b97e958092bd5cb81a,O=C(c1ccccc1)c1ccc(Cl)cc1,analysis,20260829
2d53109003f718b780fa,Cc1ccc(C(=O)c2ccccc2)cc1C,reserved,20260829
b9b624baffe611c30836,Cc1ccc(C(=O)c2ccccc2)cc1C,reserved,20260829
f8a590eaa91d155f61da,Cc1ccc(C(=O)c2ccccc2)cc1C,reserved,20260829
2fcaa537474ba2ae579f,Cc1ccc(C(=O)c2ccccc2)cc1C,reserved,20260829
d914e4c833f2df567cac,Cc1ccc(C(=O)c2ccccc2)cc1C,reserved,20260829
5048acae682925888d12,Cc1ccc(C(=O)c2ccccc2)cc1C,reserved,20260829
41927f703a0632f098fb,CC(=O)CC(=O)c1ccccc1,analysis,20260829
760d0bf0ec31747d3969,CC(=O)CC(=O)c1ccccc1,analysis,20260829
d71aab82a8179d05294a,CC(=O)CC(=O)c1ccccc1,analysis,20260829
25ffb25df5bec65a633b,CC(=O)CC(=O)c1ccccc1,analysis,20260829
92d69b1849c34b7f1a80,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
a289439d96e27bec7cbc,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
4707a180fe4230c208ff,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
41921840a5681261ba98,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
b5080cde4f493a415fc5,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
bd0519702a5756bc3c94,CCOC(=O)C(Cc1ccccc1)C(C)=O,analysis,20260829
b7fa3dd8e6040788ae14,CCOC(=O)c1cccnc1,analysis,20260829
2deca509a22158d15375,CCOC(=O)c1cccnc1,analysis,20260829
b48dea92ecfc07816494,CCOC(=O)c1cccnc1,analysis,20260829
82fa7e7b3bd183853280,CCOC(=O)c1cccnc1,analysis,20260829
7ba2cf5e6ca289d9810f,CCOC(=O)c1cccnc1,analysis,20260829
7dec4c1259ce3660b729,COc1ccc(OC)c(Br)c1,analysis,20260829
768064b2e2a953d147d0,COc1ccc(OC)c(Br)c1,analysis,20260829
212154e56fe15a3333a2,COc1ccc(OC)c(Br)c1,analysis,20260829
c56a92db4ce7de66bee1,COc1ccc(OC)c(Br)c1,analysis,20260829
48b99ebef2fd7718f678,COc1ccc(OC)c(Br)c1,analysis,20260829
6da48b9dd6e1ed7e26fd,COc1ccc(OC)c(Br)c1,analysis,20260829
a2eeeea4e6525c9d22d4,COc1ccc(OC)c(Br)c1,analysis,20260829
1e0e33b1a77df72f4dd8,OCc1cccc(Br)c1,analysis,20260829
371711577127c07527e3,OCc1cccc(Br)c1,analysis,20260829
78d4810a82f060b5cf49,OCc1cccc(Br)c1,analysis,20260829
1c04f02c0ea8c00b358d,OCc1cccc(Br)c1,analysis,20260829
4bc0dc84991def63aa1b,O=C1CCCc2ccccc21,analysis,20260829
2433f7a3f7959e1d1b74,O=C1CCCc2ccccc21,analysis,20260829
944f0a85ec8978a60444,O=C1CCCc2ccccc21,analysis,20260829
8afc083342d1c2e7f78a,O=C1CCCc2ccccc21,analysis,20260829
c35ed383b2db14b3bc06,O=C1CCCc2ccccc21,analysis,20260829
d7c72c92165e2c129547,O=C1CCCc2ccccc21,analysis,20260829
e375bb01e53e46f8faee,O=C1CCCc2ccccc21,analysis,20260829
fdc873b5607287090ff3,CSc1ccc(C=O)cc1,analysis,20260829
80b4e33a8434ac29ed52,CSc1ccc(C=O)cc1,analysis,20260829
ee60c3ffc43a4c2c965e,CSc1ccc(C=O)cc1,analysis,20260829
95f10fffb85ea1b1f47a,CSc1ccc(C=O)cc1,analysis,20260829
793d8259fd7820530cfe,Cc1ccccc1C=O,analysis,20260829
13fb1511fffef8fc96e0,Cc1ccccc1C=O,analysis,20260829
532a47d1b45e54d6326b,Cc1ccccc1C=O,analysis,20260829
dcd70c2b5039c4268d56,Cc1ccccc1C=O,analysis,20260829
22d860e7f246ca4272a4,Cc1ccccc1C=O,analysis,20260829
f21df276243d861dc2b2,Cc1ccccc1C=O,analysis,20260829
08820514e662ce6ea8f0,Cc1ccccc1C=O,analysis,20260829
d60e09bca01342c7cfa6,O=Cc1ccc(Br)cc1O,analysis,20260829
9dda290379fb047fc74d,O=Cc1ccc(Br)cc1O,analysis,20260829
4a58b799c494875f6f27,O=Cc1ccc(Br)cc1O,analysis,20260829
98a1ca00445d60f415d4,O=Cc1ccc(Br)cc1O,analysis,20260829
ddecd252bb1099fb20f7,O=Cc1ccc(Br)cc1O,analysis,20260829
226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O,analysis,20260829
99dd4a9a47de5c84b7c0,O=Cc1ccc(Br)cc1O,analysis,20260829
ecc7e2759499addc038f,CC(=O)c1ccc(Br)cc1,analysis,20260829
66c1ee6eed3d1587de50,CC(=O)c1ccc(Br)cc1,analysis,20260829
a26a131344d4dbd9645b,CC(=O)c1ccc(Br)cc1,analysis,20260829
f0edd899ac987a1de9dd,CC(=O)c1ccc(Br)cc1,analysis,20260829
0e13b08b0f9c772699e1,CC(=O)c1ccc(Br)cc1,analysis,20260829
1254297404cc9db52ee2,CC(=O)c1ccc(Br)cc1,analysis,20260829
bc8e1d805b36b63cbfbe,CC(=O)c1ccc(Br)cc1,analysis,20260829
cd998cddd3dcb4fc8c92,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
12e11e8eaee71fc57209,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
054457c7699aabd6c619,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
893e4c91da1b0b2f7d3e,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
18e8a9c1ea6aa15c0d01,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
bc582f1f4f4225f6d249,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
d92ef85db0d1c0979197,O=C(Cc1ccccc1)c1ccccc1,analysis,20260829
ddc0b27538aa926cbb6e,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
6dcfe9b1e0958f22523b,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
3cdf1bcd3739e20f72d2,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
a8e4c6001ce3245c634b,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
24b540d7814b4d9c5183,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
b0cadf050313e9a3a162,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
8837a8a19c37b63d2e48,O=Cc1ccc(-c2ccccc2)cc1,reserved,20260829
23a832560d234735d954,O=Cc1ccc2ccccc2c1Br,analysis,20260829
90777be8090491479de1,O=Cc1ccc2ccccc2c1Br,analysis,20260829
926a7862066269f98d62,O=Cc1ccc2ccccc2c1Br,analysis,20260829
2c51476c6fa3121c5dfc,O=Cc1ccc2ccccc2c1Br,analysis,20260829
5a9449a7562d442b8669,O=Cc1ccc2ccccc2c1Br,analysis,20260829
2cbca950d64fdcd81660,O=Cc1ccc2ccccc2c1Br,analysis,20260829
fb1fdaa4bc60434648f7,O=Cc1ccc2ccccc2c1Br,analysis,20260829
9e46dbe8a460d3f96a27,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
31e75b850983502aa64f,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
b566ed83f272904657ba,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
c2be1e8f7c2c080f49f5,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
fde2d968ab29d13d4f1d,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
240da69c823911ff5ccc,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
b2b26956a788c2a8c7e9,O=C(/C=C/c1ccccc1)c1ccccc1,analysis,20260829
f3b80f5fe97d26fd8383,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
d60f7e6b21ea96567843,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
bb61793cbbbe2bfa4e12,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
d078d930aa37448ec4aa,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
8cd132f293d2823adc8d,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
88f58ab7b7cf02f8f134,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
17bdb259a18419ca296f,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,analysis,20260829
77c599d272254892b6ec,CC1CCC(=O)c2ccccc21,analysis,20260829
b393af61f6769ceccbc0,CC1CCC(=O)c2ccccc21,analysis,20260829
49668be051b44a819f00,CC1CCC(=O)c2ccccc21,analysis,20260829
ffa86b2ffa5ac89b0720,CC1CCC(=O)c2ccccc21,analysis,20260829
43aa4f12be94a8a96b35,CC1CCC(=O)c2ccccc21,analysis,20260829
c09fbafa246c8d17b677,CC1CCC(=O)c2ccccc21,analysis,20260829
f38afd5febe30c01c852,CC1CCC(=O)c2ccccc21,analysis,20260829
490ab56dde175e9b97f5,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
3156893d5d2368c286a5,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
5ca73775e77c8e07812b,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
e90e636dced92c2b53d7,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
21e4905ef98fba65035a,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
2eda4e5a40a9021016cb,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
9c357cc9e9b8199eb1e0,O=C(Cc1ccccc1F)C1CC1,analysis,20260829
51091e7a7f83732eaf1b,CCC(=O)c1cccc(Br)c1,reserved,20260829
71577790a52cb379d81f,CCC(=O)c1cccc(Br)c1,reserved,20260829
e3b2ac778da2b86aa873,CCC(=O)c1cccc(Br)c1,reserved,20260829
1046fdfaf24728b107ba,CCC(=O)c1cccc(Br)c1,reserved,20260829
2e10d8b186d86053260f,CCC(=O)c1cccc(Br)c1,reserved,20260829
5111664a952a4ab7d54e,CCC(=O)c1cccc(Br)c1,reserved,20260829
ffcab07e0d31056e0d4a,CCC(=O)c1cccc(Br)c1,reserved,20260829
b6bb9be5584029502820,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,analysis,20260829
60a000cb56517513c4d2,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,analysis,20260829
677c30b5727454c7a81e,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,analysis,20260829
94bc1858c275dcb3d476,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,analysis,20260829
06c29062334b43b0d12f,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,analysis,20260829
80e66bd0e8e9450537bb,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,analysis,20260829
b82c7c8060589ec1974b,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
57e291b74a249c9dd3ff,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
7d6bcd84e5a6861fc8fc,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
2d37adf0d65a19bc2c0c,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
3c892a45de6ec4625f37,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
e2c826d98b2bbeb6f48b,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
ce61c0bd799e65402b75,CCCC(=O)c1ccc(-c2ccccc2)cc1,analysis,20260829
0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
c4412adf038c7f6ea3c2,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
182fc7fe888dbb9535bb,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
8abf9c0719e2d67a22f9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
b8a4c06710d95c33cfe1,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
7e451fd74af5bfa51ac9,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
07e9bc7a9d27fdd58c2f,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,analysis,20260829
2f828b7aa8c3e93352da,CCC(=O)c1cccnc1,analysis,20260829
4365d2fb106c18823aac,CCC(=O)c1cccnc1,analysis,20260829
4c6a8ef1c87748df99f2,CCC(=O)c1cccnc1,analysis,20260829
aca0ef1613a0a07a0431,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
f98f5943ca73a5b809a1,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
405638494c5a95206866,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
76e188b0e48b99f36582,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
26aa0143305ac532a560,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
283be89c092cfa4a5cbb,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
0ffc20c3f979502b8a09,O=C(CCCCl)c1ccc(F)cc1,analysis,20260829
