selection_order,canonical_index,sample_id
53,1819,862513bccbf27b7e8f06
54,4025,d54c93a11164b4abac6e
55,1379,29b39881584c4fec1c58
56,1266,7fb4f90753d40dd25be0
57,831,b4351e5f05f6d477a6c0
58,4161,1e971da91b3a8229f0e0
59,1829,815afa4c05f8c4e7ef9c
60,1880,f433bc672465387d951a
61,1888,242e157ea40fde30e3f7
62,1116,a4c8259421a3aa5edeea
63,3068,0007449b058916cdcad1
64,3635,f394f6b40e55953df8e1
65,2692,ca467c94f14b2219503e
66,1939,3b2c663a28a9f32bd1d3
67,1980,f91285c618eacb53538b
68,1206,56151359aadfa5411fc6
69,3297,cace6f00c46aea69fe39
70,1465,741f33ecf2e66f9958fd
71,2358,810b16f35a3a86f451ce
72,3396,b47cad6d1496e6fdaf2c
73,189,a1d9a0b7b03901c439bc
74,1918,ba56f0e652a97bcee1b2
75,114,9249ed2c527f70995033
76,63,54bc75cc4d64dac2ed48
77,3604,44fcf641ccfa3b10a97c
78,982,bd2e9fee67bbba1155df
79,1823,0ae541927703401945de
80,2184,b52b86b1b9a2a78f0452
81,1560,96840797cfdea44e1467
82,73,704ba630f25fe7f20166
83,2585,13f4ada439a309a538b8
84,3523,c32500e81a05cfd2273d
85,3595,8462ba67f9bfb0d7eab2
86,2676,d1172a49fca1e196a59f
87,546,d448d8de2d8dacec62c3
88,2350,b324251a07260af49364
89,2971,ddb0a18bcd9c5fc460c2
90,1854,8b9ff1a26d840aaa6a49
91,3780,c096c324a71974b6ab37
92,1919,832eaa9c6b2f7a68f2a5
93,1243,38ac413d67aacb0d9060
94,4032,abb2d31b1372dbd64398
95,3984,408ce1a4e23492a3ef31
96,1536,1a53d7b807a4a60e963e
97,3147,7ac16a6d90180a350ff0
98,1185,cdac505f97737176b1e0
99,3280,f31a89256d8ee4192d55
100,4004,5522a1ec1f8e39cedb13
101,1193,f5d802ca42b1a7226fc0
102,1397,b577d6bed8e6ac503209
103,836,71abc36775b6cce56da7
104,2232,a211438c3061e39632da
105,166,0dd38abec3981f296cfb
106,1513,30970941542856ce8eb1
107,651,8af7ab6d0c4dde52bba2
108,3759,c82167c626a1495ef750
109,3790,bca40cf794ce43726023
110,760,cd52e7c2ec49986121e2
111,2039,74292a64ad6203713d6b
112,3170,2f22fe92623a5d221e6e
113,3891,1723e818bb3500feacec
114,1209,61b73b8065ae2ece22eb
115,1059,18aafc3a2522f8cc2983
116,1892,3e69cf586f3eb0f0fa8c
117,4022,cf8ab33c25ad391a584c
118,2655,a6a12fd9aa2dfc949207
119,3455,03744855d469f4cca7e6
120,2665,eb3bc3fba39e57adbc2f
121,2395,67fa39740fcf946a3154
122,26,a8303fe76e948da2917b
123,2410,64c9e190e213bb061867
124,3915,8ab554cd154e9749790b
125,29,66d759515aa12dcf0810
126,1638,9f2c033ca3b34b46ac99
127,553,02ddeed8a16d3adf3e28
128,1845,059f6c0a20aabe8124a1
129,2158,fbf7711e24f45bf06d4f
130,4009,db7f9ffa50eb931613f6
131,938,53c1be5b96937954b9fa
132,3144,ea9ef1bc8766196ca96d
133,1263,434ffacb33eccce497c5
134,16,19ac0f010c25e2c5360d
135,3231,55200f8e501a16ffa0cf
136,498,ae21e5bf088e88892524
137,2091,380e1e6e22f1e66a0963
138,3512,5bc44018685f9a24e0ea
139,2453,c3feac62808af7335473
140,1850,1a382a7d3a13ed7fb28f
141,3989,09c2a4beb05ca5c84aab
142,235,27d20ccfd8f7234015f4
143,566,48679ae48dd485ffb7a6
144,2346,a05ccef9e073f648892e
145,1457,f4ec546ae74a4b3888df
146,2406,8fb7f07df563e78786b2
147,1539,7ee133012cffc506cac5
148,739,a202794731bbb6368378
149,174,3f1a96aa336ea0741b5a
150,1895,a01a137fa48c1391b9e7
151,1262,8436939a2a6a91fa470d
152,2248,04ea307c7b7f3321cc20
153,1259,de4e10d3a5d448ffcdda
154,2399,4a565c53862a9a8c3de3
155,3642,d3ffe87bbab76e5d5d56
156,1830,fea75df17d0bf593243f
157,2149,a1dc71bed9d8f372c9e5
158,2992,912c3bd62a46978c8a22
159,1500,942b8fc9cf013acda52b
160,1495,e0f2b47154fd134db700
161,2552,acb69a388b3ff309b6c0
162,1633,43752c7d1a89edff7085
163,2385,87ada91b7803cfd9f767
164,1210,9e3ce3497298084abd83
165,2448,96710afeabc594baa359
166,1318,f15b726ca5b4897ed80c
167,3973,a04af55e394c31f4123a
168,1442,619663c2b3ffb3a6c497
169,213,28927cd17cd253754377
170,3992,72231b208c5287c32d70
171,2003,457b3def1714039eadb3
172,3873,ddf2f769007f3d9f75fd
173,2685,6573d8f84faaf7ce4a78
174,846,98586ac2d6d266ddb78c
175,108,3726956d81fe3954e5b7
176,3694,195a292d7c8874415285
177,103,9603a9567c8b21458d1e
178,1610,b74e52e34e191277dd69
179,3578,8a5443659239e3b52e14
180,4024,f4331eb64b6774466836
181,4068,067c9b96b35fefd28fdf
182,3296,d1e922c04dbd0c9f6c06
183,3913,163874b97308a1ea2507
184,4103,ed763ea5943e63a671c9
185,3814,b3d9bb5afa82b99f2a11
186,18,d15ae6c5a25f630d3055
187,1925,1cd689559e4c7cce7e1e
188,3810,064249131c1c3106e540
189,3427,1e12081e646a951776b1
190,3864,d1e6e925623ba4b6810b
191,4086,f9bba2e75f16ebadb0eb
192,830,6c99a9b10569a54b715f
193,860,c9ad01493d938f825117
194,1783,0f16b0305f82a94326f7
195,2918,39963f2ef0f22d86beed
196,2846,88d22d4f503314c0e664
197,3288,657aa3aea4edc623ac20
198,2961,c8324c0c30b89615c5fe
199,2190,b0802294da4fd71d0f9d
200,3353,50f5409ef3b0d36c6355
201,2976,5fc9dcdecdbc52f2e3ea
202,1201,b6229f0445560a4a54ed
203,3775,6ac700cf79bf6e05982e
204,2501,0af62ac5a629ff0e38c4
205,670,c932a52e67c6aedcaa9a
206,714,a4898d78d5aa9b218bf4
207,1436,a35c364f4fd2ced1ec2e
208,4072,a7f8c888870123f3b277
209,3620,64cada072f5110a54c64
210,2843,73771d4752cdcd04a023
211,2389,b40d8c452de81f2360b9
212,443,74701496b6fc5465eea7
213,1545,2928443b881ac6713786
214,1572,fc452a2ea628a6c49dee
215,1740,48094ec5355600d7a0fa
216,3222,40d5f6dbba8de32e9852
217,2026,476cfe5a707e309dcbc1
218,1701,5521fc40da3618079f6a
219,1907,7e327de3d5f5fcab9a7e
220,3924,c3c4fdce502f6d3576dc
221,157,33123966b214578291a5
222,4002,9845fd896eb72b0e149f
223,3575,852d4f3443a81d662552
224,3421,dc73b789d0821495353b
225,2878,1e850d84723efb0d7108
226,1903,71cde2967a339690e3de
227,690,9dd4e8dae2357c6de73e
228,2953,3c273e7c71bbc8fb4fc9
229,3272,355a5a627bce3e736d4d
230,3275,ae8805bc02bce03072e2
231,3201,7ad733fd9782f0eb8b7c
232,1906,6a75887d279501f8d1a9
233,1862,1aceeb0ee0419209d1c7
234,494,e4b92f261cd9f0b1c1d8
235,3061,ac9bd2379845cb41edb8
236,83,d16128891be713f0643d
237,3087,2353a25bf629e6525ba2
238,1402,34e3e4807176cfd57e57
239,2188,b8c35c514f5ef6c0f3bc
240,2573,f98bfb82fe6bf80db29b
241,1999,1150272392a90f36db05
242,4128,8b18117ded9c488721a3
243,2068,5b706e17e8412d02342f
244,2698,bf2cad39d8b460431473
245,2912,60c07f57327c89c83ae9
246,2598,12ab195583f05b9aa177
247,3842,652518146491634ce312
248,1689,e601b93370a58e5bc85a
249,421,7a686f0aefeefe62a695
250,1432,44fdbadc2762d6900093
251,3611,a78f7bae6726f8eb382a
252,1962,96d0f62092b2b6aec96b
253,67,b0764b94416833704b53
254,1486,96ab5d3f34bf46cba8c0
255,4059,fd9cda2d3ab32ea2a360
256,1531,a6a0a963d4846bf4e4b9
257,717,cb42a00d7b000827217c
258,812,92614816a3b3942bf123
259,2103,1876202ed404e43b3852
260,1480,e8d25b0f93b5bcf88daf
261,2584,d737499ef6500d57b008
262,1603,bd2d2667de61e29eaea3
263,848,2cc254396123c76b9a13
264,3516,966bc0aaa6c98ecfa2ee
265,2951,e88fbf312cd49dd88cef
266,2581,51da06b530ccda00427a
267,3785,b3e21424d2010c374094
268,3640,95e11ec70cd7b493e3f8
269,2414,3163a9b58f1a52a1992c
270,3911,e99da719af7e2c3e9a93
271,4091,b54f29a73518aa1f30a7
272,4066,7c6e7b244de393e8554d
273,1544,208139770ae1a480855b
274,1106,1910a349b60a38899055
275,2143,b86ace0ccafe0af8ceec
276,389,027bbff1ac308c5dd7a1
277,3904,66178a861f4bf31fa2e1
278,4100,d6f7a7ee5941a7d9a3f5
279,3399,9e971ba2075fa0b7d8fb
280,1390,88a5b3ed00bdfdea637a
281,268,5b7151c95c4e964a121b
282,2893,328a8c7b56213c777826
283,2997,16cee53cbe16b60fb395
284,3630,4c57cf3006f6345d11fc
285,4015,73a35f890e678b320073
286,3500,ef542600347c1bda4d27
287,687,5a7caf93a900dfc9dc85
288,1492,f1aa9023d49cdbe2d409
289,1875,22f4e0f26e7ff02e1054
290,4121,0c5c35afb3a24375c153
291,1930,45bb99d82b5875a5c5b6
292,3406,778473c0f5d36fbe8069
293,4077,9f450a70d44f4384353f
294,3846,6868ce2f3b3c5af9a39c
295,2657,9ccd4f4f61665ec641fe
296,941,b7b1a1bb666c8cc99bad
297,661,4ed0e95e81e3b84fa38d
298,369,f9b4646c61f373716990
299,1391,7a461dbe017030c8ac23
300,3665,12400c6c61643f9c79b5
301,3886,71b1366f422bdb427e46
302,817,c838631bf80ea9d722b3
303,4153,e6dcf9d6f65fa598a38e
304,2036,6d7b9c18dcb836a2b09c
305,3818,de8ca068ee88300ff9d9
306,3754,8143c4fff6f999b7ad0e
307,3269,162ffd9b0db1fd3c1509
308,996,e6e78489d1da4066c07e
309,161,d1483fc2e333c62494b3
310,2318,cb6d3ef1b6dde291fbac
311,1758,0cb699c71da5f69feb44
312,2269,c19a58904344cbc4c80b
313,465,4299a86aae93463852d9
314,195,4b39568fb3ff725fec83
315,1355,5f75e30c340dae9d71dd
316,1253,22300151ccec3f1f1c24
317,576,f360534272a0d13720ab
318,1871,dafe887ed8c49efe19b9
319,2623,2d55c475fcf1f4ced2d2
