sample_id,canonical_index,source_canonical_index,pred_V1,pred_V2,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,ensemble_variance_V1,ensemble_variance_V2,true_V1,true_V2,tail_flag,compound_id,standardized_abs_error_before_reveal,ensemble_score,round,strategy
40fd02db79e028fe05a9,345,345,1.9669281244277954,1.8758092820644379,42,2.594036340713501,0.9524025321006775,525,1.3398199081420898,2.7992160320281982,0.7865294298660785,1.7053600517572693,6.233333333333333,8.541666666666666,False,CCOC(=O)CC(=O)OCC,0.5586590424141157,0.02684055802624878,1,random
658d8ba3d430dc7188d8,1820,1820,3.095792055130005,2.946676015853882,42,3.55790114402771,1.5218634605407715,525,2.6336829662323,4.371488571166992,0.4270896200837342,4.06018163555575,5.466666666666667,9.416666666666666,False,COc1cc(OC)cc(OC)c1,0.40540686047234553,0.029352247677192647,1,random
3774a4dac6dd0f01d48d,2177,2177,2.4495060443878174,1.5641047358512878,42,3.3505048751831055,0.9573935270309448,525,1.5485072135925293,2.170815944671631,1.6235977861889523,0.7361969818164837,25.2,80.63333333333334,False,N#Cc1cccc(N)c1,4.473336943937127,0.04227863446970305,1,random
312ba43a0274b9ce0f65,3031,3031,4.068242311477661,3.227772533893585,42,5.054037094116211,1.7732168436050415,525,3.0824475288391113,4.682328224182129,1.9435827069547713,4.231464512301564,5.091666666666667,9.2,False,Brc1ccccc1-c1ccccc1,0.28415711820113054,0.06640726241866556,1,random
f7d57d8bb988f7016502,355,355,1.943590760231018,1.865125983953476,42,2.591529607772827,0.9739784598350525,525,1.295651912689209,2.7562735080718994,0.8396495003076154,1.5882878194847923,5.791666666666667,7.925,False,CCOC(=O)CC(=O)OCC,0.505516272864338,0.027558241043365222,1,random
5673d1c9567dd502bdc8,2957,2957,4.872212529182434,3.133684813976288,42,6.555257797241211,1.3080910444259644,525,3.1891672611236572,4.959278583526611,5.66528274867008,6.665585222841919,4.65,20.333333333333332,False,Brc1cc2ccccc2c2ccccc12,0.607693858849753,0.16684077235789146,1,random
4d08b9494002d348513d,1872,1872,2.646950125694275,1.8267900347709656,42,3.471048593521118,1.0699824094772339,525,1.8228516578674316,2.5835976600646973,1.3582765693491012,1.1455155634054748,9.816666666666666,15.283333333333331,False,Cc1ccc(CO)cc1,1.0162345419557366,0.03786684443512216,1,random
dbb11446f81abd9b96f1,3189,3189,3.9374284744262695,3.066633641719818,42,5.246181011199951,1.3249176740646362,525,2.628675937652588,4.808349609375,3.425666405023094,6.067149023970053,5.858333333333333,17.258333333333333,False,O=C(c1ccccc1)c1ccc(Cl)cc1,0.6357333582813439,0.11048753110316821,1,random
2c843c0ebe8a201b2da1,1793,1793,2.556925117969513,1.9981335401535034,42,3.422833204269409,1.0158698558807373,525,1.6910170316696167,2.9803972244262695,1.499593627839097,1.9296838908822167,12.416666666666666,32.96666666666667,False,O=C(CCCl)c1ccccc1,1.8254177948493595,0.044942003583636356,1,random
7b4c7795735c2133d544,2084,2084,3.6560258865356445,2.687851071357727,42,5.005956172943115,1.251765489578247,525,2.306095600128174,4.123936653137207,3.6446235563203118,4.124683596389815,4.95,11.491666666666667,False,C(=C/c1ccccc1)\c1ccccc1,0.40228810917280367,0.10656228073677887,1,random
2306a3f73b44a07f2190,3849,3849,2.2806095480918884,1.8808988332748413,42,3.0007033348083496,1.034374475479126,525,1.5605157613754272,2.7274231910705566,1.0370701233353046,1.4332069766828965,5.333333333333333,18.6,False,Cc1cccc(C=O)c1,0.809998145204238,0.03154580224455429,1,random
7d9c7f40bc71ee7c4ef0,4039,4039,2.4523000717163086,1.6653150022029877,42,3.474602699279785,0.8393959403038025,525,1.429997444152832,2.491234064102173,2.0902053246463765,1.3642845936168602,13.716666666666669,37.375,False,O=Cc1ccc(Br)cc1O,2.096775736000873,0.05639300191643039,1,random
4f22c848242a14ce92aa,3483,3483,2.4075186252593994,2.3430436849594116,42,2.6292338371276855,1.795837640762329,525,2.1858034133911133,2.890249729156494,0.09831527034759802,0.5988689096116389,3.7583333333333337,7.725,False,CC(=O)c1ccccc1Br,0.28919909225995677,0.005173631765357992,1,random
c698c0c44dc3e81c2f47,376,376,2.293901026248932,2.1344540417194366,42,2.9511168003082275,0.840034544467926,525,1.6366852521896362,3.4288735389709473,0.8638651473447183,3.351043669729707,8.066666666666666,12.333333333333334,False,CCOC(=O)C(Br)C(=O)OCC,0.7964024950775773,0.03644850156700978,1,random
7df9f96b58c06a0c86c2,2132,2132,3.3885231018066406,2.4086613059043884,42,4.639647483825684,1.1430798768997192,525,2.1373987197875977,3.6742427349090576,3.1306244385650643,3.203392706883001,5.266666666666667,9.125,False,c1ccc(Cc2ccccc2)cc1,0.37577586123624745,0.08993269011527187,1,random
